ICCID,IMSI,SIM_State
89882390000093994757,901288002989748,Active.Live
89882390000093994765,901288002989749,Active.Live
89882390000093994773,901288002989750,Active.Live
89882390000093994781,901288002989751,Active.Suspend
89882390000093994799,901288002989752,Active.Live
89882390000093994807,901288002989753,Active.Live
89882390000093994815,901288002989754,Active.Live
89882390000093994823,901288002989755,Active.Live
89882390000093994831,901288002989756,Active.Live
89882390000093994849,901288002989757,Active.Live
89882390000093994856,901288002989758,Active.Live
89882390000093994864,901288002989759,Active.Live
89882390000093994872,901288002989760,Active.Live
89882390000093994880,901288002989761,Active.Live
89882390000093994898,901288002989762,Active.Live
89882390000093994906,901288002989763,Active.Live
89882390000093994914,901288002989764,Active.Live
89882390000093994922,901288002989765,Active.Live
89882390000093994930,901288002989766,Active.Live
89882390000093994948,901288002989767,Active.Live
89882390000093994955,901288002989768,Active.Live
89882390000093994963,901288002989769,Active.Live
89882390000093994971,901288002989770,Active.Live
89882390000093994989,901288002989771,Active.Live
89882390000093994997,901288002989772,Active.Live
89882390000093995002,901288002989773,Active.Live
89882390000093995010,901288002989774,Active.Live
89882390000093995028,901288002989775,Active.Live
89882390000093995036,901288002989776,Active.Live
89882390000093995044,901288002989777,Active.Live
89882390000093995051,901288002989778,Active.Live
89882390000093995069,901288002989779,Active.Live
89882390000093995077,901288002989780,Active.Live
89882390000093995085,901288002989781,Active.Live
89882390000093995093,901288002989782,Active.Live
89882390000093995101,901288002989783,Active.Live
89882390000093995119,901288002989784,Active.Live
89882390000093995127,901288002989785,Active.Live
89882390000093995135,901288002989786,Active.Live
89882390000093995143,901288002989787,Active.Live
89882390000093995150,901288002989788,Active.Live
89882390000093995168,901288002989789,Active.Live
89882390000093995176,901288002989790,Active.Live
89882390000093995184,901288002989791,Active.Live
89882390000093995192,901288002989792,Active.Live
89882390000093995200,901288002989793,Active.Live
89882390000093995218,901288002989794,Active.Live
89882390000093995226,901288002989795,Active.Live
89882390000093995234,901288002989796,Active.Live
89882390000093995242,901288002989797,Active.Live
89882390000093995259,901288002989798,Active.Live
89882390000093995267,901288002989799,Active.Live
89882390000093995275,901288002989800,Active.Live
89882390000093995283,901288002989801,Active.Live
89882390000093995291,901288002989802,Inactive
89882390000093995309,901288002989803,Active.Live
89882390000093995317,901288002989804,Active.Live
89882390000093995325,901288002989805,Active.Live
89882390000093995333,901288002989806,Active.Live
89882390000093995341,901288002989807,Active.Live
89882390000093995358,901288002989808,Active.Live
89882390000093995366,901288002989809,Active.Live
89882390000093995374,901288002989810,Active.Live
89882390000093995382,901288002989811,Active.Live
89882390000093995390,901288002989812,Active.Live
89882390000093995408,901288002989813,Active.Live
89882390000093995416,901288002989814,Active.Live
89882390000093995424,901288002989815,Active.Live
89882390000093995432,901288002989816,Active.Live
89882390000093995440,901288002989817,Active.Live
89882390000093995457,901288002989818,Active.Live
89882390000093995465,901288002989819,Active.Live
89882390000093995473,901288002989820,Active.Live
89882390000093995481,901288002989821,Active.Live
89882390000093995499,901288002989822,Active.Live
89882390000093995507,901288002989823,Active.Live
89882390000093995515,901288002989824,Active.Live
89882390000093995523,901288002989825,Active.Live
89882390000093995531,901288002989826,Active.Live
89882390000093995549,901288002989827,Active.Live
89882390000093995556,901288002989828,Active.Live
89882390000093995564,901288002989829,Active.Live
89882390000093995572,901288002989830,Active.Live
89882390000093995580,901288002989831,Active.Live
89882390000093995598,901288002989832,Active.Live
89882390000093995606,901288002989833,Active.Live
89882390000093995614,901288002989834,Active.Live
89882390000093995622,901288002989835,Active.Live
89882390000093995630,901288002989836,Active.Live
89882390000093995648,901288002989837,Inactive
89882390000093995655,901288002989838,Active.Live
89882390000093995663,901288002989839,Active.Live
89882390000093995671,901288002989840,Active.Live
89882390000093995689,901288002989841,Active.Live
89882390000093995697,901288002989842,Active.Live
89882390000093995705,901288002989843,Active.Live
89882390000093995713,901288002989844,Active.Live
89882390000093995721,901288002989845,Active.Live
89882390000093995739,901288002989846,Active.Live
89882390000093995747,901288002989847,Active.Live
89882390000093995754,901288002989848,Active.Live
89882390000093995762,901288002989849,Active.Live
89882390000093995770,901288002989850,Active.Live
89882390000093995788,901288002989851,Active.Live
89882390000093995796,901288002989852,Active.Live
89882390000093995804,901288002989853,Active.Live
89882390000093995812,901288002989854,Active.Live
89882390000093995820,901288002989855,Active.Live
89882390000093995838,901288002989856,Active.Live
89882390000093995846,901288002989857,Active.Live
89882390000093995853,901288002989858,Active.Live
89882390000093995861,901288002989859,Active.Live
89882390000093995879,901288002989860,Active.Live
89882390000093995887,901288002989861,Active.Live
89882390000093995895,901288002989862,Active.Live
89882390000093995903,901288002989863,Active.Live
89882390000093995911,901288002989864,Active.Live
89882390000093995929,901288002989865,Active.Live
89882390000093995937,901288002989866,Active.Live
89882390000093995945,901288002989867,Active.Live
89882390000093995952,901288002989868,Active.Live
89882390000093995960,901288002989869,Active.Live
89882390000093995978,901288002989870,Active.Live
89882390000093995986,901288002989871,Active.Live
89882390000093995994,901288002989872,Active.Live
89882390000093996000,901288002989873,Active.Live
89882390000093996018,901288002989874,Active.Live
89882390000093996026,901288002989875,Active.Live
89882390000093996034,901288002989876,Active.Live
89882390000093996042,901288002989877,Active.Live
89882390000093996059,901288002989878,Active.Live
89882390000093996067,901288002989879,Active.Live
89882390000093996075,901288002989880,Active.Live
89882390000093996083,901288002989881,Active.Live
89882390000093996091,901288002989882,Active.Live
89882390000093996109,901288002989883,Active.Live
89882390000093996117,901288002989884,Active.Live
89882390000093996125,901288002989885,Active.Live
89882390000093996133,901288002989886,Active.Live
89882390000093996141,901288002989887,Active.Live
89882390000093996158,901288002989888,Active.Live
89882390000093996166,901288002989889,Active.Live
89882390000093996174,901288002989890,Active.Live
89882390000093996182,901288002989891,Active.Live
89882390000093996190,901288002989892,Active.Live
89882390000093996208,901288002989893,Active.Live
89882390000093996216,901288002989894,Active.Live
89882390000093996224,901288002989895,Active.Live
89882390000093996232,901288002989896,Active.Live
89882390000093996240,901288002989897,Active.Live
89882390000093996257,901288002989898,Active.Live
89882390000093996265,901288002989899,Active.Live
89882390000093996273,901288002989900,Active.Live
89882390000093996281,901288002989901,Active.Live
89882390000093996299,901288002989902,Active.Live
89882390000093996307,901288002989903,Active.Live
89882390000093996315,901288002989904,Active.Live
89882390000093996323,901288002989905,Active.Live
89882390000093996331,901288002989906,Active.Live
89882390000093996349,901288002989907,Active.Live
89882390000093996356,901288002989908,Active.Live
89882390000093996364,901288002989909,Active.Live
89882390000093996372,901288002989910,Active.Live
89882390000093996380,901288002989911,Inactive
89882390000093996398,901288002989912,Active.Live
89882390000093996406,901288002989913,Active.Live
89882390000093996414,901288002989914,Active.Live
89882390000093996422,901288002989915,Active.Live
89882390000093996430,901288002989916,Active.Live
89882390000093996448,901288002989917,Active.Live
89882390000093996455,901288002989918,Terminated
89882390000093996463,901288002989919,Active.Live
89882390000093996471,901288002989920,Active.Live
89882390000093996489,901288002989921,Active.Live
89882390000093996497,901288002989922,Active.Live
89882390000093996505,901288002989923,Active.Live
89882390000093996513,901288002989924,Active.Live
89882390000093996521,901288002989925,Active.Live
89882390000093996539,901288002989926,Active.Live
89882390000093996547,901288002989927,Active.Live
89882390000093996554,901288002989928,Active.Live
89882390000093996562,901288002989929,Active.Live
89882390000093996570,901288002989930,Active.Live
89882390000093996588,901288002989931,Active.Live
89882390000093996596,901288002989932,Active.Live
89882390000093996604,901288002989933,Active.Live
89882390000093996612,901288002989934,Active.Live
89882390000093996620,901288002989935,Active.Live
89882390000093996638,901288002989936,Active.Live
89882390000093996646,901288002989937,Active.Live
89882390000093996653,901288002989938,Active.Live
89882390000093996661,901288002989939,Active.Live
89882390000093996679,901288002989940,Active.Live
89882390000093996687,901288002989941,Active.Live
89882390000093996695,901288002989942,Active.Live
89882390000093996703,901288002989943,Active.Live
89882390000093996711,901288002989944,Active.Live
89882390000093996729,901288002989945,Active.Live
89882390000093996737,901288002989946,Active.Live
89882390000093996745,901288002989947,Active.Live
89882390000093996752,901288002989948,Active.Ready
89882390000093996760,901288002989949,Active.Live
89882390000093996778,901288002989950,Active.Live
89882390000093996786,901288002989951,Inactive
89882390000093996794,901288002989952,Active.Live
89882390000093996802,901288002989953,Active.Live
89882390000093996810,901288002989954,Active.Live
89882390000093996828,901288002989955,Inactive
89882390000093996836,901288002989956,Active.Live
89882390000093996844,901288002989957,Active.Live
89882390000093996851,901288002989958,Inactive
89882390000093996869,901288002989959,Inactive
89882390000093996877,901288002989960,Active.Live
89882390000093996885,901288002989961,Active.Live
89882390000093996893,901288002989962,Active.Live
89882390000093996901,901288002989963,Active.Live
89882390000093996919,901288002989964,Active.Live
89882390000093996927,901288002989965,Active.Live
89882390000093996935,901288002989966,Active.Live
89882390000093996943,901288002989967,Active.Live
89882390000093996950,901288002989968,Active.Live
89882390000093996968,901288002989969,Active.Live
